customer_id,age,monthly_income,credit_score,tenure_years,monthly_spend,support_tickets,late_payments,satisfaction_score,contract_type,payment_method,usage_hours,churn
CUST101876,29,92240.0,694.0,8.4,2310.0,2,2,7.8,Monthly,Auto Debit,32.4,Yes
CUST101877,61,50369.0,699.0,17.4,10231.0,2,3,8.5,Annual,UPI,29.0,No
CUST101878,52,85622.0,741.0,6.7,13006.0,1,1,7.2,Monthly,Card,33.4,Yes
CUST101879,22,47749.0,712.0,4.8,10518.0,4,1,9.4,Monthly,Auto Debit,43.3,No
CUST101880,36,105177.0,715.0,0.3,6134.0,4,2,5.3,Two-Year,UPI,2.0,Yes
CUST101881,30,40057.0,708.0,2.5,5720.0,0,0,6.4,Two-Year,Card,26.7,No
CUST101882,26,94227.0,680.0,3.8,9549.0,0,0,6.2,Annual,UPI,42.2,No
CUST101883,58,50557.0,651.0,2.8,7963.0,3,1,8.1,Monthly,Bank Transfer,35.7,Yes
CUST101884,47,109291.0,706.0,4.4,10051.0,1,2,4.6,Monthly,Auto Debit,15.1,Yes
CUST101885,26,78009.0,672.0,10.2,10606.0,3,2,9.5,Two-Year,Card,2.0,No
CUST101886,49,42648.0,783.0,8.5,12322.0,1,1,8.0,Monthly,Bank Transfer,57.5,No
CUST101887,37,53511.0,764.0,4.0,4538.0,0,0,10.0,Two-Year,Auto Debit,29.2,No
CUST101888,20,82186.0,725.0,0.6,9276.0,1,0,6.9,Annual,Auto Debit,54.7,Yes
CUST101889,39,88158.0,711.0,8.8,7228.0,1,2,6.1,Monthly,Auto Debit,43.9,Yes
CUST101890,26,63444.0,685.0,4.3,8155.0,2,2,8.1,Annual,Card,20.1,No
CUST101891,29,65982.0,621.0,0.0,11525.0,2,0,8.8,Two-Year,UPI,2.0,No
CUST101892,60,81684.0,678.0,6.8,11906.0,0,0,5.8,Two-Year,Bank Transfer,25.1,No
CUST101893,52,67900.0,696.0,7.8,13395.0,2,0,3.6,Annual,Bank Transfer,31.4,Yes
CUST101894,24,36543.0,703.0,0.0,9990.0,0,2,3.9,Monthly,Card,38.8,Yes
CUST101895,58,47115.0,716.0,1.9,8115.0,3,1,7.4,Annual,Bank Transfer,15.3,No
CUST101896,45,70173.0,741.0,4.1,7615.0,2,0,9.6,Annual,Bank Transfer,34.7,No
CUST101897,59,91741.0,652.0,6.9,2428.0,2,0,4.8,Annual,Card,34.7,Yes
CUST101898,53,100552.0,652.0,2.8,13189.0,1,0,6.5,Monthly,Card,46.8,Yes
CUST101899,34,82150.0,770.0,1.8,7373.0,2,0,6.4,Two-Year,Card,27.4,Yes
CUST101900,43,71320.0,732.0,6.8,10271.0,1,0,10.0,Annual,Card,38.6,No
CUST101901,43,81474.0,669.0,3.0,10876.0,1,0,10.0,Monthly,Bank Transfer,36.3,No
CUST101902,52,50331.0,684.0,6.2,4141.0,2,1,7.7,Monthly,UPI,45.1,Yes
CUST101903,29,61629.0,684.0,0.9,5268.0,2,0,8.5,Monthly,Card,19.7,No
CUST101904,33,46869.0,692.0,0.2,13915.0,4,1,8.5,Monthly,Bank Transfer,2.0,Yes
CUST101905,29,37528.0,716.0,6.9,9517.0,1,1,4.8,Monthly,UPI,28.4,No
CUST101906,32,72338.0,829.0,5.3,6468.0,1,1,8.2,Annual,Auto Debit,28.5,No
CUST101907,25,69081.0,700.0,7.5,8058.0,2,0,5.3,Monthly,Auto Debit,14.6,Yes
CUST101908,19,80128.0,726.0,2.8,12302.0,2,1,6.7,Monthly,Card,9.4,No
CUST101909,63,77014.0,597.0,2.0,11770.0,0,2,8.9,Monthly,Bank Transfer,23.4,Yes
CUST101910,21,70338.0,663.0,8.9,3369.0,0,1,7.1,Monthly,Card,30.3,No
CUST101911,60,77246.0,758.0,0.0,14220.0,1,1,8.9,Monthly,Card,33.4,No
CUST101912,18,64061.0,712.0,8.5,11882.0,2,0,9.2,Monthly,UPI,2.0,Yes
CUST101913,55,74084.0,450.0,8.7,7966.0,2,1,4.0,Annual,Auto Debit,5.7,Yes
CUST101914,33,49025.0,727.0,7.3,4329.0,2,0,3.3,Annual,Auto Debit,48.9,Yes
CUST101915,42,73134.0,795.0,2.3,12189.0,0,1,9.0,Annual,Auto Debit,29.2,No
CUST101916,31,79705.0,580.0,1.9,10167.0,4,0,9.0,Monthly,UPI,32.0,No
CUST101917,41,50267.0,774.0,3.8,3398.0,1,1,7.4,Monthly,Auto Debit,12.0,Yes
CUST101918,39,66140.0,538.0,0.4,7688.0,0,0,7.7,Monthly,Bank Transfer,31.9,Yes
CUST101919,43,51281.0,742.0,1.4,19442.0,0,0,8.5,Monthly,Bank Transfer,26.4,No
CUST101920,36,53417.0,690.0,6.6,8558.0,2,1,8.5,Annual,Card,22.7,Yes
CUST101921,43,40252.0,561.0,6.6,5903.0,3,1,6.5,Annual,UPI,10.1,Yes
CUST101922,57,92847.0,715.0,1.1,4970.0,3,1,8.6,Annual,Card,19.0,Yes
CUST101923,38,88445.0,753.0,6.7,14702.0,0,0,6.4,Monthly,UPI,61.6,No
CUST101924,35,76824.0,710.0,6.0,11467.0,1,2,7.4,Monthly,Auto Debit,26.8,Yes
CUST101925,24,,722.0,9.3,13426.0,1,0,7.3,Two-Year,Auto Debit,43.8,No
CUST101926,35,60837.0,667.0,6.3,9369.0,2,1,5.5,Monthly,Auto Debit,29.1,Yes
CUST101927,24,131699.0,588.0,7.9,12889.0,0,0,5.7,Monthly,Auto Debit,27.3,Yes
CUST101928,26,59994.0,728.0,6.0,5531.0,1,1,10.0,Monthly,UPI,22.5,No
CUST101929,63,70614.0,786.0,7.6,9069.0,1,1,5.5,Two-Year,Bank Transfer,52.2,No
CUST101930,22,56249.0,752.0,0.4,9505.0,2,1,7.6,Two-Year,Auto Debit,37.6,No
CUST101931,41,73191.0,581.0,4.1,13339.0,3,1,8.0,Monthly,Bank Transfer,20.2,Yes
CUST101932,58,83384.0,607.0,4.4,9616.0,6,1,6.9,Monthly,Bank Transfer,26.1,Yes
CUST101933,63,62494.0,643.0,3.7,6311.0,3,0,8.1,Annual,Card,48.1,No
CUST101934,25,104088.0,602.0,5.9,8724.0,2,2,7.6,Monthly,Auto Debit,2.0,Yes
CUST101935,25,70261.0,692.0,6.5,2633.0,0,0,5.5,Monthly,Bank Transfer,36.7,No
CUST101936,35,70951.0,712.0,5.8,1000.0,1,0,7.9,Monthly,Bank Transfer,40.1,Yes
CUST101937,44,45002.0,611.0,3.9,11410.0,2,1,6.1,Monthly,UPI,20.8,Yes
CUST101938,64,74207.0,733.0,2.1,7188.0,0,0,10.0,Monthly,Auto Debit,34.3,Yes
CUST101939,27,62051.0,723.0,8.0,7585.0,0,0,,Annual,Bank Transfer,39.5,No
CUST101940,25,51619.0,660.0,5.6,11408.0,1,1,5.8,Annual,Auto Debit,13.5,Yes
CUST101941,30,47918.0,681.0,1.2,13390.0,3,0,7.6,Annual,Bank Transfer,44.6,Yes
CUST101942,59,123779.0,583.0,3.9,10371.0,0,0,5.4,Monthly,Bank Transfer,36.5,Yes
CUST101943,19,59204.0,672.0,0.0,15248.0,2,2,7.4,Monthly,Auto Debit,29.7,Yes
CUST101944,36,32946.0,690.0,4.6,10259.0,2,0,6.6,Two-Year,UPI,33.6,No
CUST101945,23,49639.0,699.0,3.9,9558.0,0,1,5.6,Monthly,Card,42.6,Yes
CUST101946,25,63866.0,711.0,2.7,9341.0,1,1,5.6,Monthly,UPI,66.7,Yes
CUST101947,62,77027.0,703.0,9.6,4001.0,3,3,10.0,Monthly,Bank Transfer,41.1,No
CUST101948,18,77206.0,675.0,0.8,11846.0,0,2,7.2,Monthly,Card,44.2,Yes
CUST101949,33,79886.0,706.0,6.8,1000.0,1,1,6.3,Annual,UPI,34.9,No
CUST101950,61,50813.0,745.0,11.5,6448.0,3,2,6.0,Monthly,Auto Debit,60.5,Yes
CUST101951,47,72490.0,685.0,7.9,8580.0,1,1,7.8,Annual,UPI,10.0,No
CUST101952,21,45727.0,707.0,4.4,5736.0,1,0,5.9,Monthly,UPI,5.9,Yes
CUST101953,40,51368.0,680.0,0.9,6919.0,2,2,5.1,Annual,UPI,34.3,Yes
CUST101954,64,44810.0,654.0,0.1,14938.0,1,1,6.9,Annual,Bank Transfer,41.9,Yes
CUST101955,37,38855.0,719.0,3.2,12364.0,1,1,6.9,Monthly,Card,2.0,Yes
CUST101956,43,88413.0,659.0,2.3,6100.0,1,4,6.3,Two-Year,Bank Transfer,31.9,Yes
CUST101957,43,80149.0,711.0,2.2,6857.0,2,1,5.5,Two-Year,Card,29.3,Yes
CUST101958,49,86487.0,692.0,3.5,4030.0,3,0,6.3,Monthly,Auto Debit,43.2,Yes
CUST101959,26,65865.0,673.0,4.2,10967.0,1,1,6.2,Annual,Card,38.4,No
CUST101960,58,82090.0,672.0,6.1,7626.0,2,2,6.0,Annual,Auto Debit,4.9,Yes
CUST101961,65,26252.0,662.0,0.5,1617.0,1,1,7.5,Annual,Card,15.8,Yes
CUST101962,24,83988.0,599.0,2.3,8853.0,1,1,10.0,Monthly,UPI,19.9,No
CUST101963,57,68897.0,711.0,4.0,10036.0,0,0,9.3,Monthly,Card,43.1,No
CUST101964,57,78796.0,703.0,3.9,11871.0,2,0,10.0,Monthly,UPI,37.6,No
CUST101965,53,73361.0,737.0,10.4,8243.0,4,1,6.0,Monthly,Card,22.7,Yes
CUST101966,35,43285.0,661.0,5.2,7196.0,1,1,9.8,Monthly,UPI,34.2,Yes
CUST101967,40,32043.0,794.0,0.0,15452.0,2,0,7.4,Two-Year,Auto Debit,16.1,Yes
CUST101968,58,49335.0,669.0,5.8,8523.0,2,2,8.7,Monthly,Bank Transfer,62.7,Yes
CUST101969,25,77428.0,642.0,6.2,11018.0,2,0,7.8,Monthly,UPI,40.6,No
CUST101970,57,80182.0,635.0,4.1,6612.0,1,0,6.4,Monthly,Auto Debit,43.8,Yes
CUST101971,62,34905.0,595.0,0.6,10915.0,2,2,8.2,Monthly,Card,52.7,Yes
CUST101972,50,43416.0,774.0,10.1,3405.0,4,2,,Annual,UPI,47.2,Yes
CUST101973,34,49089.0,765.0,1.1,6883.0,2,0,4.0,Two-Year,UPI,32.5,Yes
CUST101974,44,57139.0,723.0,6.6,4271.0,0,0,6.8,Monthly,UPI,29.2,Yes
CUST101975,20,35035.0,641.0,5.1,6383.0,3,2,8.5,Monthly,UPI,51.3,Yes
CUST101976,62,33715.0,790.0,6.4,12877.0,1,1,7.5,Monthly,Card,32.4,Yes
CUST101977,34,46920.0,671.0,10.0,6357.0,1,0,7.8,Two-Year,Bank Transfer,20.8,Yes
CUST101978,20,66898.0,675.0,6.3,11014.0,0,2,5.7,Monthly,Card,61.5,Yes
CUST101979,56,39027.0,769.0,2.7,13810.0,0,1,7.4,Monthly,Auto Debit,18.0,Yes
CUST101980,49,62452.0,726.0,8.0,8403.0,1,1,6.8,Monthly,Auto Debit,6.0,Yes
CUST101981,47,88288.0,811.0,2.5,11978.0,2,0,6.7,Monthly,Card,46.9,Yes
CUST101982,20,36361.0,704.0,5.0,10359.0,3,0,5.8,Monthly,Bank Transfer,21.0,Yes
CUST101983,54,60458.0,668.0,0.4,8908.0,1,0,8.6,Two-Year,Card,38.5,Yes
CUST101984,48,87545.0,656.0,1.2,11126.0,1,0,7.6,Monthly,Card,59.3,Yes
CUST101985,56,55798.0,588.0,4.7,14940.0,1,3,7.4,Monthly,UPI,11.4,Yes
CUST101986,57,52379.0,675.0,5.7,6270.0,2,0,10.0,Monthly,Bank Transfer,31.4,No
CUST101987,28,90597.0,753.0,0.0,5143.0,0,1,7.8,Monthly,UPI,54.3,No
CUST101988,28,58264.0,723.0,6.1,4937.0,1,0,9.0,Two-Year,Bank Transfer,42.2,No
CUST101989,62,89299.0,691.0,1.9,11980.0,1,0,7.5,Annual,Auto Debit,29.3,Yes
CUST101990,43,74437.0,635.0,8.6,12453.0,1,0,6.4,Two-Year,Card,67.8,No
CUST101991,39,57457.0,702.0,3.4,6620.0,4,0,5.2,Two-Year,Bank Transfer,30.6,No
CUST101992,31,,746.0,0.9,1024.0,2,0,7.4,Annual,Auto Debit,38.0,No
CUST101993,48,72050.0,714.0,4.7,6138.0,0,1,2.5,Annual,Bank Transfer,56.7,Yes
CUST101994,54,87459.0,699.0,1.6,10417.0,2,1,7.5,Annual,Card,46.7,No
CUST101995,18,52936.0,646.0,8.6,8266.0,2,1,7.5,Annual,Auto Debit,51.8,No
CUST101996,44,65907.0,738.0,4.5,9131.0,2,0,6.6,Annual,UPI,18.5,Yes
CUST101997,65,63647.0,518.0,4.0,6668.0,4,0,6.8,Annual,Bank Transfer,50.4,Yes
CUST101998,31,80491.0,711.0,6.4,12049.0,2,2,4.9,Monthly,Card,34.5,Yes
CUST101999,31,42446.0,831.0,1.3,9701.0,2,2,9.4,Annual,UPI,20.8,Yes
CUST102000,60,87373.0,607.0,0.4,10553.0,5,1,6.4,Monthly,Bank Transfer,35.3,Yes
CUST102001,20,75259.0,677.0,5.8,9057.0,1,2,5.3,Annual,Bank Transfer,34.9,No
CUST102002,37,36028.0,690.0,1.0,10335.0,2,1,7.9,Annual,Bank Transfer,60.0,No
CUST102003,39,91582.0,665.0,1.0,10105.0,1,3,7.2,Annual,Bank Transfer,37.7,Yes
CUST102004,56,114150.0,747.0,7.2,5252.0,2,1,6.4,Annual,Card,20.3,Yes
CUST102005,24,87040.0,716.0,6.2,9806.0,1,1,6.2,Annual,Card,16.8,No
CUST102006,38,96394.0,698.0,0.5,11270.0,0,2,7.0,Annual,UPI,31.3,Yes
CUST102007,25,66878.0,734.0,2.5,12543.0,3,2,9.3,Monthly,Bank Transfer,11.8,Yes
CUST102008,55,28447.0,691.0,1.6,9956.0,0,0,7.8,Monthly,Auto Debit,21.3,Yes
CUST102009,48,24429.0,850.0,10.2,5122.0,1,0,6.9,Monthly,Card,28.3,Yes
CUST102010,41,70612.0,698.0,7.4,5660.0,1,1,8.4,Monthly,Card,25.7,Yes
CUST102011,36,51976.0,701.0,3.2,6977.0,2,0,7.0,Monthly,Card,42.9,Yes
CUST102012,25,44879.0,596.0,6.3,9163.0,2,0,7.7,Annual,Bank Transfer,20.9,No
CUST102013,62,63620.0,660.0,0.2,8072.0,3,1,7.3,Annual,Bank Transfer,2.0,Yes
CUST102014,49,78543.0,753.0,2.3,4567.0,1,1,8.0,Monthly,Card,6.7,Yes
CUST102015,33,33039.0,617.0,4.8,4546.0,2,3,6.2,Two-Year,UPI,31.7,No
CUST102016,37,55125.0,571.0,5.9,1155.0,0,2,5.1,Monthly,Card,23.2,Yes
CUST102017,52,98217.0,692.0,4.2,1000.0,0,0,8.5,Annual,Card,13.4,No
CUST102018,52,41344.0,765.0,5.3,8039.0,0,0,9.6,Monthly,UPI,61.4,No
CUST102019,40,84135.0,692.0,4.8,16621.0,1,1,5.1,Annual,Card,44.4,Yes
CUST102020,32,54336.0,672.0,4.0,14789.0,2,4,7.3,Monthly,Auto Debit,31.1,Yes
CUST102021,49,77007.0,588.0,3.6,5076.0,0,0,6.2,Monthly,Bank Transfer,35.5,No
CUST102022,49,89141.0,715.0,3.1,9025.0,2,0,8.5,Monthly,UPI,28.0,Yes
CUST102023,46,81308.0,726.0,5.2,3374.0,0,1,7.4,Annual,Auto Debit,13.2,Yes
CUST102024,21,85002.0,592.0,5.8,3908.0,2,1,10.0,Two-Year,UPI,47.5,No
CUST102025,40,39665.0,752.0,5.1,4309.0,3,0,6.5,Annual,Bank Transfer,44.8,Yes
CUST102026,47,89501.0,732.0,0.7,7711.0,1,3,9.6,Annual,Bank Transfer,2.3,No
CUST102027,63,46241.0,752.0,1.3,7861.0,1,0,9.8,Monthly,Bank Transfer,35.4,No
CUST102028,43,70710.0,722.0,5.8,9384.0,4,2,7.9,Annual,Auto Debit,37.1,Yes
CUST102029,34,70681.0,726.0,9.2,10821.0,0,1,7.1,Two-Year,Card,27.2,No
CUST102030,44,75673.0,719.0,5.0,7321.0,1,1,7.2,Monthly,Auto Debit,63.5,No
CUST102031,26,72413.0,738.0,3.2,8627.0,0,1,7.0,Annual,Bank Transfer,61.8,No
CUST102032,22,46436.0,590.0,5.2,4672.0,2,2,8.9,Monthly,Card,26.3,Yes
CUST102033,50,35303.0,607.0,0.9,3794.0,3,0,5.5,Monthly,UPI,28.7,Yes
CUST102034,65,84192.0,650.0,8.7,3254.0,2,1,6.7,Monthly,Bank Transfer,26.9,Yes
CUST102035,58,69088.0,683.0,5.1,10772.0,3,1,6.5,Annual,Card,22.8,Yes
CUST102036,46,90286.0,711.0,2.4,7317.0,2,0,4.1,Annual,Card,18.2,Yes
CUST102037,19,64016.0,708.0,4.0,1951.0,0,1,8.5,Monthly,Bank Transfer,39.6,No
CUST102038,65,34086.0,751.0,2.8,8279.0,1,3,8.8,Two-Year,Bank Transfer,61.4,No
CUST102039,39,86255.0,753.0,8.7,4129.0,2,0,5.9,Two-Year,UPI,55.3,No
CUST102040,31,56852.0,642.0,3.9,14311.0,2,1,8.8,Annual,Card,43.8,Yes
CUST102041,60,72524.0,703.0,5.0,6474.0,5,1,4.3,Two-Year,Auto Debit,2.0,Yes
CUST102042,53,50756.0,643.0,6.3,10885.0,1,0,7.0,Two-Year,Bank Transfer,4.0,No
CUST102043,53,101175.0,680.0,2.1,12311.0,1,0,6.8,Monthly,Card,48.0,Yes
CUST102044,31,45716.0,708.0,5.1,5158.0,1,2,7.1,Two-Year,Auto Debit,56.3,No
CUST102045,65,57577.0,503.0,5.4,8766.0,2,0,7.1,Monthly,Bank Transfer,40.3,No
CUST102046,39,67364.0,823.0,0.0,10437.0,1,0,6.9,Monthly,Auto Debit,27.4,No
CUST102047,43,40972.0,721.0,5.3,8904.0,0,2,6.3,Monthly,Card,52.3,Yes
CUST102048,54,72271.0,657.0,4.4,9764.0,1,2,6.8,Annual,UPI,43.3,Yes
CUST102049,49,100462.0,796.0,4.9,3846.0,2,0,9.3,Two-Year,Bank Transfer,49.1,No
CUST102050,26,54210.0,671.0,4.6,10439.0,2,1,6.0,Monthly,Auto Debit,4.2,No
CUST102051,32,73693.0,697.0,5.3,6798.0,0,2,10.0,Annual,Bank Transfer,37.2,No
CUST102052,35,18000.0,663.0,8.8,9723.0,2,3,5.9,Monthly,Card,58.6,Yes
CUST102053,63,64144.0,781.0,0.7,11720.0,4,3,7.4,Two-Year,UPI,39.9,Yes
CUST102054,52,58113.0,684.0,3.4,10841.0,2,2,8.0,Monthly,UPI,46.2,Yes
CUST102055,35,46993.0,698.0,6.6,9721.0,0,1,6.5,Annual,Auto Debit,32.5,No
CUST102056,53,88792.0,756.0,6.0,10747.0,1,1,9.4,Annual,UPI,33.6,No
CUST102057,53,57823.0,722.0,6.0,10909.0,1,1,7.9,Monthly,Bank Transfer,53.0,Yes
CUST102058,36,61095.0,687.0,13.3,13734.0,0,0,6.7,Two-Year,Bank Transfer,22.0,No
CUST102059,37,56702.0,751.0,6.5,8381.0,0,0,9.3,Two-Year,Card,20.5,No
CUST102060,60,22830.0,830.0,8.1,9074.0,0,0,5.3,Monthly,Auto Debit,24.8,Yes
CUST102061,44,40096.0,707.0,3.5,11762.0,0,0,6.0,Annual,Bank Transfer,32.4,Yes
CUST102062,25,86144.0,696.0,1.3,6784.0,0,1,8.0,Two-Year,Auto Debit,7.8,No
CUST102063,52,18581.0,699.0,3.5,3827.0,2,0,8.4,Monthly,Card,43.0,No
CUST102064,46,48141.0,762.0,6.8,10226.0,1,0,7.5,Monthly,Bank Transfer,29.5,Yes
CUST102065,42,56206.0,657.0,5.8,7779.0,1,0,6.8,Annual,Auto Debit,44.8,No
CUST102066,52,103360.0,675.0,5.8,4274.0,1,0,6.6,Annual,Auto Debit,2.0,Yes
CUST102067,61,81909.0,605.0,3.8,10252.0,2,2,8.9,Annual,Card,44.9,No
CUST102068,33,52742.0,625.0,3.3,13509.0,1,1,7.4,Annual,Card,52.1,No
CUST102069,38,93699.0,662.0,3.9,2796.0,3,2,5.5,Annual,Auto Debit,38.6,Yes
CUST102070,27,48709.0,687.0,6.8,12078.0,2,0,5.4,Monthly,Bank Transfer,32.5,Yes
CUST102071,49,87200.0,787.0,7.2,1000.0,2,1,9.6,Monthly,Card,45.0,No
CUST102072,37,35105.0,719.0,1.3,7099.0,2,0,5.8,Monthly,Card,51.1,Yes
CUST102073,34,88612.0,640.0,6.9,14942.0,2,1,7.5,Monthly,Auto Debit,39.8,No
CUST102074,51,56065.0,650.0,2.4,7351.0,1,0,9.3,Annual,Bank Transfer,41.0,No
CUST102075,37,42373.0,766.0,6.0,8815.0,3,1,7.9,Two-Year,Auto Debit,56.9,Yes
CUST102076,40,60223.0,,3.9,11170.0,2,0,5.7,Monthly,Bank Transfer,43.4,Yes
CUST102077,39,71102.0,692.0,9.5,2492.0,1,2,5.3,Annual,Auto Debit,20.0,Yes
CUST102078,30,54116.0,666.0,3.2,8752.0,4,1,10.0,Monthly,Card,51.0,No
CUST102079,24,77187.0,752.0,5.1,8725.0,1,2,5.2,Monthly,Auto Debit,30.1,Yes
CUST102080,57,52174.0,635.0,6.4,15018.0,1,1,6.1,Two-Year,UPI,32.5,Yes
CUST102081,22,78648.0,712.0,1.7,4175.0,3,1,7.6,Monthly,Bank Transfer,33.6,Yes
CUST102082,33,74729.0,815.0,4.3,7165.0,2,1,6.6,Annual,Card,46.5,Yes
CUST102083,50,63660.0,701.0,3.6,5251.0,2,1,8.0,Monthly,Bank Transfer,58.2,Yes
CUST102084,24,55290.0,647.0,2.9,4880.0,2,0,4.5,Monthly,Auto Debit,32.4,Yes
CUST102085,49,68334.0,713.0,3.1,12446.0,0,2,6.6,Annual,UPI,58.0,Yes
CUST102086,53,77106.0,664.0,8.1,8593.0,3,0,8.2,Annual,UPI,34.5,No
CUST102087,49,110360.0,613.0,2.6,6556.0,0,0,8.2,Annual,Bank Transfer,53.0,No
CUST102088,32,85667.0,,6.3,6688.0,2,1,6.0,Two-Year,Card,35.0,No
CUST102089,18,86472.0,751.0,5.5,6529.0,1,2,5.3,Two-Year,Bank Transfer,24.6,No
CUST102090,60,132947.0,673.0,0.0,6842.0,2,0,7.4,Annual,Card,60.8,No
CUST102091,33,76351.0,669.0,6.2,4074.0,2,0,4.8,Monthly,UPI,23.2,Yes
CUST102092,56,75662.0,637.0,0.0,7594.0,0,1,9.2,Monthly,Auto Debit,22.2,Yes
CUST102093,27,80488.0,682.0,6.5,7243.0,0,0,7.3,Annual,Bank Transfer,13.2,No
CUST102094,25,42803.0,659.0,2.9,5848.0,1,1,5.8,Annual,Bank Transfer,51.0,Yes
CUST102095,55,55234.0,634.0,4.5,9043.0,2,2,5.2,Monthly,UPI,54.6,Yes
CUST102096,63,53864.0,794.0,0.4,9340.0,2,0,5.9,Monthly,UPI,37.6,Yes
CUST102097,59,79248.0,716.0,4.9,6552.0,3,1,4.3,Monthly,Bank Transfer,17.2,Yes
CUST102098,54,61168.0,721.0,7.5,7996.0,2,0,7.8,Monthly,UPI,31.9,Yes
CUST102099,29,68041.0,739.0,1.9,16055.0,2,2,5.6,Monthly,Card,27.5,Yes
CUST102100,61,88924.0,732.0,2.6,15922.0,4,1,7.7,Two-Year,Auto Debit,16.5,Yes
CUST102101,50,83989.0,667.0,6.0,4811.0,4,0,7.9,Annual,Auto Debit,24.7,Yes
CUST102102,26,61442.0,705.0,6.0,5299.0,0,0,8.6,Two-Year,Bank Transfer,39.6,No
CUST102103,24,50260.0,675.0,0.0,4792.0,1,1,7.4,Annual,UPI,22.9,No
CUST102104,59,89976.0,714.0,10.9,12200.0,3,1,8.9,Monthly,UPI,36.4,Yes
CUST102105,31,82026.0,709.0,6.2,7105.0,1,0,9.4,Annual,UPI,5.4,No
CUST102106,54,29662.0,669.0,6.7,9339.0,2,1,7.4,Two-Year,Card,57.2,No
CUST102107,24,58111.0,617.0,4.0,15489.0,1,0,7.5,Annual,Bank Transfer,26.1,Yes
CUST102108,31,68641.0,698.0,0.0,8463.0,4,1,6.1,Annual,Bank Transfer,45.1,Yes
CUST102109,31,82134.0,679.0,6.7,10972.0,0,0,5.3,Annual,Card,34.8,No
CUST102110,31,85022.0,586.0,2.7,10321.0,2,2,9.2,Monthly,Auto Debit,38.0,Yes
CUST102111,50,71246.0,718.0,6.2,6441.0,2,0,8.0,Monthly,UPI,15.0,Yes
CUST102112,61,77875.0,743.0,3.8,12207.0,3,2,8.2,Monthly,Card,20.6,Yes
CUST102113,61,66411.0,829.0,5.3,5526.0,3,0,6.0,Monthly,Bank Transfer,20.9,Yes
CUST102114,53,50175.0,668.0,2.0,13190.0,1,0,9.8,Two-Year,UPI,32.4,Yes
CUST102115,27,59252.0,660.0,7.3,6444.0,2,2,6.6,Monthly,Auto Debit,51.9,Yes
CUST102116,64,65418.0,629.0,0.7,6827.0,0,0,5.6,Monthly,Auto Debit,38.5,Yes
CUST102117,44,64237.0,701.0,11.7,4690.0,2,0,6.0,Annual,Bank Transfer,18.5,Yes
CUST102118,44,23517.0,701.0,11.7,5265.0,0,2,9.7,Two-Year,Bank Transfer,33.3,No
CUST102119,51,56255.0,645.0,9.7,7006.0,1,1,5.1,Annual,UPI,30.8,Yes
CUST102120,54,66237.0,680.0,8.6,1000.0,2,1,5.7,Monthly,UPI,26.7,Yes
CUST102121,63,58810.0,581.0,4.2,7683.0,3,0,10.0,Monthly,UPI,31.8,No
CUST102122,45,59570.0,741.0,8.2,6722.0,1,1,8.6,Annual,UPI,43.5,No
CUST102123,47,75736.0,648.0,4.2,11265.0,1,0,5.8,Two-Year,Bank Transfer,21.2,No
CUST102124,53,41263.0,688.0,0.0,9980.0,1,1,5.2,Monthly,Auto Debit,26.8,Yes
CUST102125,30,29183.0,612.0,9.3,6023.0,1,1,4.2,Two-Year,Bank Transfer,46.7,Yes
CUST102126,32,57340.0,658.0,8.1,6895.0,2,0,7.2,Annual,Auto Debit,39.0,No
CUST102127,48,81811.0,675.0,4.4,7679.0,2,1,8.2,Annual,Auto Debit,51.2,No
CUST102128,21,102126.0,689.0,0.6,13701.0,6,0,9.6,Monthly,Bank Transfer,53.5,No
CUST102129,33,82207.0,716.0,2.6,5622.0,2,0,3.8,Two-Year,UPI,11.6,No
CUST102130,52,32698.0,769.0,0.0,5981.0,3,1,4.7,Annual,Auto Debit,36.3,Yes
CUST102131,64,59888.0,730.0,7.5,4550.0,2,1,6.8,Monthly,Bank Transfer,24.4,Yes
CUST102132,42,70646.0,743.0,0.0,3313.0,2,2,10.0,Monthly,Bank Transfer,14.0,No
CUST102133,37,68907.0,770.0,5.4,9575.0,1,0,8.5,Monthly,Auto Debit,20.2,Yes
CUST102134,39,76865.0,721.0,1.8,9210.0,3,0,7.6,Monthly,Bank Transfer,27.5,No
CUST102135,50,44825.0,688.0,0.0,12990.0,1,1,4.9,Monthly,UPI,27.6,Yes
CUST102136,44,66429.0,746.0,5.3,12145.0,2,0,3.4,Monthly,Auto Debit,22.9,Yes
CUST102137,19,74247.0,749.0,3.4,16890.0,1,1,7.1,Annual,Auto Debit,31.8,No
CUST102138,43,83165.0,,7.2,8241.0,1,0,6.8,Annual,UPI,68.7,No
CUST102139,37,47274.0,610.0,0.4,7588.0,1,0,6.5,Annual,Card,6.1,Yes
CUST102140,51,57407.0,644.0,2.1,3949.0,0,0,6.4,Annual,UPI,49.1,No
CUST102141,60,18000.0,675.0,0.0,10938.0,2,0,5.7,Monthly,Bank Transfer,31.7,Yes
CUST102142,64,51328.0,733.0,0.0,8915.0,0,2,5.3,Monthly,UPI,25.4,Yes
CUST102143,47,53463.0,689.0,10.3,10779.0,2,0,9.4,Annual,Card,2.0,Yes
CUST102144,35,42569.0,753.0,11.2,4513.0,1,1,5.5,Annual,Bank Transfer,43.4,Yes
CUST102145,39,68643.0,762.0,4.8,9731.0,0,1,6.5,Monthly,Auto Debit,10.4,No
